Price,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Date,,,,,
2015-06-22,213.89646911621094,217.5631386167604,212.7748872566716,215.02882060348534,19394187
2015-06-23,214.60824584960938,216.26902911960536,213.7454949362534,214.10138220764512,16007498
2015-06-24,213.7239532470703,217.07788667809174,212.80728208829171,214.60827232244975,18603004
2015-06-25,216.66806030273438,217.6278674888944,212.4513906180649,212.88276609028398,27175118
2015-06-26,215.83766174316406,218.72785274188087,214.6945117771632,215.66510292680425,20966796
2015-06-29,213.713134765625,214.36020512509336,209.6474417573692,213.07686283011645,20168946
2015-06-30,215.70823669433594,216.30137252426832,213.09843040389427,213.508237791198,23184864
2015-07-01,216.90530395507812,217.94059923695067,215.90236075089544,215.90236075089544,14824266
2015-07-02,218.02688598632812,219.94650031555713,217.21805519433633,217.62786260364018,15931202
2015-07-03,217.23960876464844,218.6631433767422,216.34450581940408,217.78960848329174,13831096
2015-07-06,219.0406036376953,219.76314778704037,214.65137541722385,214.8455022856604,12237733
2015-07-07,216.38766479492188,219.2670718116633,215.68667428837102,218.0592320681065,11294999
2015-07-08,214.95333862304688,217.56314489101746,213.88569125878155,214.79156383598652,15190654
2015-07-09,212.96900939941406,215.90235069404918,212.0523384451034,214.8239049609263,16245867
2015-07-10,216.07492065429688,216.5494322256614,213.58373850410788,213.76706695749212,16110573
2015-07-13,217.1964569091797,218.38274286550654,214.64057096747064,216.07488950143934,9860248
2015-07-14,215.212158203125,218.16706773981207,214.6513744484258,217.60628398511287,9942927
2015-07-15,218.0915985107422,218.7925746655609,215.58963225039403,215.6327683585121,13532911
2015-07-16,220.79843139648438,221.68275028899987,218.09156898898715,218.2748974236729,14854295
2015-07-17,220.36708068847656,222.405319341326,219.5690483089231,221.13277538559225,10195142
2015-07-20,221.02491760253906,222.14648509448594,219.5474628571846,221.68275758183316,6348354
2015-07-21,217.36900329589844,221.82293529008314,216.27978795355662,221.72587906316312,7923338
2015-07-22,226.55731201171875,227.32299235412435,216.67885496685497,216.76512718595416,17309440
2015-07-23,225.45730590820312,230.32103170049388,224.57298689218663,227.22592954233613,18642915
2015-07-24,221.08963012695312,226.39551506164375,220.23766325086987,226.0396421926638,13099664
2015-07-27,216.840576171875,222.13569103860982,216.06411194247036,221.05725969905475,20118553
2015-07-28,217.89747619628906,219.2886444161505,215.7082468185387,217.47688476320798,13382878
2015-07-29,214.82391357421875,218.42589338351584,213.9827451618395,217.7356869348118,14790821
2015-07-30,215.71900939941406,217.4121589899573,214.02587420676863,215.70822537394304,11701228
2015-07-31,216.085693359375,217.3906037117329,213.52980718308112,215.68666999560452,16634259
2015-08-03,216.21510314941406,218.67393310756034,215.55726315463897,215.90236639024334,9887787
2015-08-04,213.09844970703125,216.9053264261123,211.3729621911188,216.42003081259006,12006872
2015-08-05,213.04452514648438,215.85924252602445,212.25726239502848,213.15236541438256,14345010
2015-08-06,211.146484375,213.96120182832678,210.833747589897,213.74550688897648,8708037
2015-08-07,212.3112030029297,214.392577824529,210.75824550915402,211.15726890969637,8608888
2015-08-10,208.97882080078125,213.27097841911095,208.02979769771665,212.34353776638306,9288894
2015-08-11,208.3533477783203,210.003347101481,206.62784586833018,209.43177927311424,8762464
2015-08-12,203.37098693847656,208.35335147523278,202.8641232630559,207.83570377263084,9650325
2015-08-13,201.3111572265625,205.75430550029404,200.45919038047677,204.2552826991285,9340350
2015-08-14,208.55824279785156,209.64745831183663,201.5160716532434,202.79941404955733,12739366
2015-08-17,205.05332946777344,208.3533424272414,204.0503861876674,208.3533424272414,10857430
2015-08-18,203.62977600097656,206.1964461118649,203.21998302361058,206.1964461118649,6630334
2015-08-19,205.89451599121094,207.27490023070197,202.62685505404917,203.60823029809814,8877298
2015-08-20,197.63369750976562,207.04842612299447,197.08369776511915,207.04842612299447,19008087
2015-08-21,195.8326873779297,196.6846541096516,193.4709140217582,196.27484678054878,20050521
2015-08-24,178.92286682128906,189.80426548060146,176.4316849009928,189.80426548060146,35635706
2015-08-25,182.9346466064453,185.63073951637352,177.55327360847633,181.36013560358816,49504268
2015-08-26,184.06700134277344,188.68269380966993,181.17679613903437,182.85914730045522,18955515
2015-08-27,187.46408081054688,190.07388730409656,184.85427431699722,186.95721714946367,26997546
2015-08-28,188.16505432128906,190.4513254037068,186.80622386417951,188.7258380659934,10770215
2015-08-31,184.6062469482422,188.26213294854446,184.15330340866046,188.26213294854446,20708942
2015-09-01,181.14447021484375,184.1748681867301,180.11995885489355,184.1748681867301,21645696
2015-09-02,183.2366180419922,184.86504921357766,181.7375951865303,183.33367427908487,19652369
2015-09-03,184.16407775878906,185.6523166255282,182.12583913672233,184.207213865254,11659978
2015-09-04,180.29251098632812,183.26898895037272,177.96308906728,183.26898895037272,16199949
2015-09-07,179.7101287841797,182.03955031019262,178.52385716885811,180.79934416881278,10234633
2015-09-08,183.03167724609375,183.96991618053028,177.96304171353734,180.31403106191974,12900468
2015-09-09,188.5209197998047,189.52386296507026,183.44149982060765,185.7062171605128,17340694
2015-09-10,187.00033569335938,187.75524629959253,184.51993775529075,185.70622379395735,11074406
2015-09-11,185.6954345703125,188.9630807028417,184.6709233461719,188.0787618110009,10634833
2015-09-14,186.32095336914062,186.71997677902945,183.7434988427404,185.86800982249662,7964072
2015-09-15,187.00033569335938,187.64740604095874,184.5415058070175,185.9219043112249,11509788
2015-09-16,188.1974334716797,189.23272890281734,186.6121382426189,188.10037722461686,13424811
2015-09-18,193.12586975097656,194.0101743621407,189.18958471605245,189.46996941781916,34261453
2015-09-21,189.3944549560547,191.57288569764955,188.9522955128591,189.80426232276508,12732187
2015-09-22,182.88072204589844,190.86113152566716,182.147393891634,189.80426819863706,15745524
2015-09-23,183.4091339111328,184.80031628658497,181.17678321392782,181.82383909171384,15221260
2015-09-24,180.60523986816406,182.9022950231763,180.04445611206017,182.9022950231763,29076982
2015-09-28,179.9365997314453,181.3709183852897,178.7395440478549,181.13366981293427,11624639
2015-09-29,181.3385772705078,183.3875999290503,178.17877106934904,179.01995394526207,15853471
2015-09-30,185.9866180419922,186.52583376082114,180.85327748774904,183.54937047979286,17292020
2015-10-01,186.50428771972656,188.49939043423083,185.18860754557937,188.49939043423083,8663393
2015-10-05,191.52978515625,191.96116065404232,185.8895803982592,186.0944913186083,16015412
2015-10-06,193.6974334716797,194.2258651809335,191.0444765007486,193.17978578918817,12330294
2015-10-07,197.094482421875,198.01115346518384,192.17683678354965,192.97486913810502,11515191
2015-10-08,191.7670440673828,197.33176051415893,191.15234011525234,197.33176051415893,10753149
2015-10-09,191.3895721435547,195.29350485945756,190.12781226674238,192.83467486593472,9327873
2015-10-12,192.3385772705078,194.46308785112484,191.529746575337,191.529746575337,6212395
2015-10-13,192.7375946044922,193.31994635180854,190.42974126730806,190.89346873974273,6162561
2015-10-14,194.75428771972656,195.19644719406165,192.81310540231365,193.21212877163055,8002587
2015-10-15,194.91603088378906,196.49054177146857,194.13956666419938,195.77878170368658,9048478
2015-10-16,197.31019592285156,197.31019592285156,194.91606983801051,195.0886142773142,15246935
2015-10-19,207.81410217285156,208.24546319047266,202.96114674563634,202.96114674563634,33505855
2015-10-20,206.3474578857422,208.50432084103667,205.5494111053754,208.13764953130874,18091895
2015-10-21,205.9807586669922,210.25134789167083,205.54938325480185,206.08859892056535,14404450
2015-10-23,206.1209716796875,209.87392806380248,202.99351762485776,207.91117766022953,12153422
2015-10-26,203.3601837158203,207.70626144284748,203.02586450685718,207.46901286725338,10938775
2015-10-27,202.64840698242188,204.52488510597118,202.1846794645574,202.4866465917361,11601798
2015-10-28,202.08763122558594,203.80234902629095,200.56704029928295,202.07684719911356,11958727
2015-10-29,202.9611358642578,203.82388664904084,201.65622566222095,201.88270458222757,13280382
2015-10-30,204.40623474121094,206.17485798076257,202.76701979769797,203.19838078449342,13366359
2015-11-02,207.0160675048828,207.38273878903166,203.86704550616568,204.6866458850942,7222044
2015-11-03,208.61215209960938,209.31314260833523,207.32882416783582,207.76019961984426,11373522
2015-11-04,205.1827392578125,210.2945263332686,204.08273972941166,208.78471938894012,10033187
2015-11-05,202.0121307373047,205.11801655958982,201.23566648068254,204.68664112906717,10767454
2015-11-06,205.4199981689453,205.92686181592717,202.29254407444432,202.6268488983073,8367190
2015-11-09,207.32884216308594,208.13765860764192,199.175872768492,201.3435342430306,17031699
2015-11-10,199.02488708496094,206.95137713814407,197.6337044360297,206.4121614010071,11486238
2015-11-13,201.24647521972656,202.43274700091527,197.2454859676246,197.36411026616346,13682323
2015-11-16,201.5160675048828,203.17685080895376,199.45626081535536,199.7258758805231,15346549
2015-11-17,200.10328674316406,202.5081963232844,199.76898196599075,202.3248678970926,8588142
2015-11-18,196.7062530517578,200.86900234779324,196.26409357969672,200.0709556132637,11249222
2015-11-19,201.6131134033203,202.4650802639852,197.83860346988237,198.19449073032067,12183206
2015-11-20,204.22293090820312,205.5062732825881,199.62880594078462,201.45136404949199,11304265
2015-11-23,205.711181640625,206.6062847064493,204.08275031712196,204.9023651914985,10499517
2015-11-24,208.719970703125,209.56115346714228,205.12878951504746,205.5493808970561,14806176
2015-11-26,213.23863220214844,213.9504067479622,208.83863420067823,209.43177005692354,23805828
2015-11-27,211.16802978515625,214.06901914398404,210.10038242366318,213.31410853405853,10891864
2015-11-30,208.59059143066406,212.32197986398762,207.5552960683557,211.04942151562133,29919205
2015-12-01,208.33177185058594,211.11412269833326,207.32882858262718,207.92196444255669,12981379
2015-12-02,210.93080139160156,211.3082567326698,208.0298117552794,208.40726709634768,7573628
2015-12-03,210.76901245117188,213.30333060337222,210.1003884273676,210.2729328469561,11361395
2015-12-04,208.2346954345703,210.5533330749296,207.36117490774097,209.71215022905062,13443688
2015-12-07,205.34451293945312,209.86314972104415,204.84843331190496,208.2347040929907,14483909
2015-12-08,202.93959045410156,205.6788050642084,201.9042951560251,204.66507781826277,7532164
2015-12-09,197.54742431640625,203.48959561180683,196.8895843109621,201.925868596896,9174419
2015-12-10,204.9778289794922,205.721941175931,198.43173798486978,198.97095368605838,18592203
2015-12-11,205.53860473632812,206.84351503321815,203.37095798984026,205.2797881208182,18155513
2015-12-14,206.00233459472656,207.81410851562416,204.03958431305358,204.38468753558126,10563900
2015-12-15,210.4886474609375,210.9308069753967,205.6896113631853,206.4121699836065,15718833
2015-12-16,211.08177185058594,213.00138618504857,209.97098831032028,210.48863598719453,12097338
2015-12-17,217.7788543701172,218.92200446590584,210.9415938396434,211.38375336004933,19369032
2015-12-18,213.93963623046875,217.62787431691484,213.52982879910806,216.50630669269617,16016139
2015-12-21,213.9827423095703,215.4709810475095,212.31117513502124,213.07685535640763,12331769
2015-12-22,212.9474639892578,216.24746249815573,212.2356894417627,214.13373570455065,11579277
2015-12-23,216.5063018798828,217.1749259490923,213.5298240524601,213.9180634207978,12919467
2015-12-24,215.8052978515625,217.23961654089567,214.88864121961024,216.52785640832002,11901877
2015-12-28,217.92979431152344,218.65233837520336,215.68664515065265,215.81605344900183,12885935
2015-12-29,219.00823974609375,219.7199998309059,217.22881793721646,217.92980839436726,14913870
2015-12-30,216.65725708007812,219.13765502715017,216.11804138705364,218.92197450909973,8151610
2015-12-31,218.835693359375,219.93570722254987,215.49255885886123,216.4200139053956,18483713
2016-01-01,218.9974822998047,219.7631626053424,217.45532326396145,217.80041212374195,5416562
2016-01-04,214.67295837402344,218.66316350641532,212.8180481573938,216.7651171822268,30170947
2016-01-05,216.7974395751953,217.8435188360495,215.03960023918694,215.75136031434113,14946239
2016-01-06,222.63182067871094,223.96908332742953,215.77297738721052,217.3259205931897,26759864
2016-01-07,218.54452514648438,221.72589926161513,217.42295762633168,220.22687642671337,19739943
2016-01-08,221.24061584472656,222.78277486917128,219.2886494044218,220.00042396825756,21313199
2016-01-11,226.81610107421875,228.80041946368618,218.0592271367203,219.1268745139818,29016443
2016-01-12,225.48965454101562,229.79259646165926,224.55141540396858,227.54946127259487,23373377
2016-01-13,232.26219177246094,235.04455687716177,225.8670771603823,227.13963542633581,71802356
2016-01-14,228.98374938964844,233.15729708893838,227.12885369897384,229.45826093793698,27823189
2016-01-15,231.4965057373047,234.99063108822978,229.83572247228875,230.73082546236907,28767318
2016-01-18,219.3209991455078,233.79358048030858,217.43375128396264,231.8631821141703,27254669
2016-01-19,225.09060668945312,226.42785467690007,218.72784433069734,221.94158478624166,21489315
2016-01-20,216.66806030273438,223.21415177822698,213.52982209966274,223.21415177822698,45114225
2016-01-21,212.2788543701172,221.24064080454417,210.6612069756545,219.47201701801063,31768619
2016-01-22,216.58177185058594,218.0592266130631,214.40334099699277,214.40334099699277,23682648
2016-01-25,216.53863525390625,219.7307933446895,215.6866684021363,217.84353119872503,13099564
2016-01-27,215.54647827148438,217.8435334299247,215.02883061908528,217.43374043677858,17251028
2016-01-28,219.331787109375,220.38866493603942,215.06119728684814,215.902380178273,23074633
2016-01-29,223.32196044921875,224.31411957557316,219.569018848342,219.77391532965314,19177163
2016-02-01,222.22198486328125,224.7023829447483,221.19747355123394,224.30335956683638,9918809
2016-02-02,215.93472290039062,222.76119878403793,213.63765328777626,222.22198306615786,14771279
2016-02-03,211.67491149902344,214.39257264963337,210.29452726794185,213.09844623535727,15691478
2016-02-04,209.87393188476562,215.90237554895083,208.28863677561003,213.09844223625564,18203784
2016-02-05,209.41021728515625,211.80432893787346,207.36119450611346,211.17884095643834,20998404
2016-02-08,207.28567504882812,212.4082312237686,206.6170366611383,209.45332180123705,12078110
2016-02-09,206.51998901367188,208.95725090717173,204.9023419013875,205.52782981447368,19603494
2016-02-10,207.6307830810547,209.86314859196088,204.61116922508546,205.26902364796624,16883350
2016-02-11,199.4131317138672,208.3425652896688,197.46116522267553,207.67392681555566,17114833
2016-02-12,195.53074645996094,201.4297814286022,191.55132570175633,201.4297814286022,29319458
2016-02-15,204.2013397216797,205.19349886409947,198.0003522805049,198.0003522805049,19283523
2016-02-16,200.7072296142578,206.62781801041044,199.9415350054045,205.1395792927458,13024856
2016-02-17,205.46311950683594,206.50919880533755,197.65525446047926,201.6885952932706,15442221
2016-02-18,202.76705932617188,208.93569541465416,201.8827403350539,207.69548914215466,14433087
2016-02-19,203.6837158203125,205.49548990804146,202.17390887983822,202.74549109405953,10235503
2016-02-22,207.55528259277344,208.84940891058716,203.62978193309357,203.62978193309357,12770834
2016-02-23,204.8268585205078,208.6121525640382,203.33861968682004,207.72783360534714,18989787
2016-02-24,205.47390747070312,206.7464513354168,203.1768379415559,203.80234024580352,15186204
2016-02-25,203.62977600097656,206.31508479268481,202.92879993126817,205.80822118593923,24826958
2016-02-26,204.9778289794922,206.789602950141,203.6729186318346,205.5493967588782,8349402
2016-02-29,208.49349975585938,214.52194245066883,201.66701042253075,205.1827033257611,31032353
2016-03-01,211.6533203125,212.46215103275813,208.06213898260236,208.07292300826185,16453192
2016-03-02,216.01023864746094,216.9269098041913,212.93670434400087,214.1553282784489,20105967
2016-03-03,218.45823669433594,219.56902010570505,215.14744011311868,217.84351845108708,15880459
2016-03-04,217.06707763671875,218.9219877961261,216.44158969851134,218.70629286708612,8987660
2016-03-08,221.51022338867188,222.35139184749872,217.30432350294137,217.30432350294137,13222993
2016-03-09,224.6808319091797,225.1553435084391,219.69846731590587,220.00043447830743,11854901
2016-03-10,218.2209930419922,225.58669900608842,217.62785719495903,224.7563001815026,20706353
2016-03-11,218.8141326904297,222.0602254628322,217.97296422278157,218.90041930061085,15319044
2016-03-14,219.94647216796875,221.38077632012852,218.479801542204,219.80626544200553,11880095
2016-03-15,220.10824584960938,221.6935408487817,218.9435422579518,220.86314205963976,10487788
2016-03-16,220.37783813476562,221.2513729943125,216.86215944141694,220.21607775258948,11064129
2016-03-17,221.60498046875,226.16358791018843,220.73251567383136,224.0042513747723,16832997
2016-03-18,224.04786682128906,224.69130267333813,221.53954152685228,222.09573381387875,14030979
2016-03-21,226.2508087158203,227.16689520232163,223.07723690758957,224.21143229087383,12708074
2016-03-22,228.5519256591797,229.5116193452213,225.89090981331717,226.18537137790238,15333442
2016-03-23,224.48410034179688,228.34473003362487,223.00091604888885,228.34473003362487,16806372
2016-03-28,222.56466674804688,225.02937008513632,221.52862036688163,224.65857040008586,18070240
2016-03-29,226.02182006835938,227.2759754874467,222.52106995698247,223.30627663466984,15871250
2016-03-30,228.37742614746094,229.40256707089824,227.42862333704463,227.42862333704463,14453294
2016-03-31,227.9739227294922,230.32957171861716,225.24748859949202,227.05785076261697,30833349
2016-04-01,225.6291961669922,228.21385953557103,223.56800873939125,226.64343171263732,12381116
2016-04-04,225.76007080078125,227.31959324244218,223.6334506130625,226.83973906346898,8632568
2016-04-05,223.9933319091797,227.36320185262042,222.9572854900625,224.95304021152083,10259495
2016-04-06,225.4765167236328,226.11995255526406,223.04452962576372,225.1166224693275,6990781
2016-04-07,226.23992919921875,228.5846729083873,222.935491674213,225.7273586730292,8789163
2016-04-08,226.04360961914062,229.99148264702242,224.92031965905267,225.9454460536905,13411752
2016-04-11,226.90518188476562,228.0393919876049,225.31294303425156,226.18540786412532,10308361
2016-04-12,228.4537811279297,230.64584847798238,226.41440457519892,226.9051641837173,11164859
2016-04-13,232.52162170410156,233.36137010376333,229.5770787027041,229.5770787027041,16038542
2016-04-18,232.2380828857422,232.68522070385603,230.19870637093427,232.4670972374554,19065716
2016-04-20,226.2508087158203,233.20868636328697,225.92363081063942,233.20868636328697,21687934
2016-04-21,227.090576171875,229.45711614086673,225.7491626639155,227.14510340065289,11380697
2016-04-22,226.61073303222656,228.47560802725408,224.50592365888625,226.62163847851312,11705087
2016-04-25,221.80126953125,227.81034471937446,220.7979394256467,227.81034471937446,61157544
2016-04-26,221.81214904785156,223.3280494745498,219.75096185011125,221.47408027700897,26429236
2016-04-27,222.34654235839844,223.7751993083306,221.60495755141432,222.01937901414357,14502641
