Date,Adj Close,Close,High,Low,Open,Volume,Daily_Return,Log_Return,Trading_Range,Price_Change,Volatility20,MA20,MA50,MA200,EMA20,Target,RSI,MACD,MACD_Signal,BB_Upper,BB_Lower,BB_Width,Momentum10
2015-12-14,206.0023498535156,218.31979370117188,220.23989868164065,216.2396850585937,216.6054229736328,10563900,0.0022561576754962,0.0022536163734355,4.000213623046932,1.7143707275390625,0.015960815578402,217.90434188842767,213.6784115600586,209.2195542907715,217.4726814139169,1,50.39486056486304,-0.053043514743052356,0.3168526890815019,227.5552540957916,208.25342968106384,19.301824414727776,-2.7429962158203125
2015-12-15,210.4886474609375,223.07432556152344,223.5429229736328,217.98834228515625,218.7541046142578,15718833,0.0217778323245367,0.0215440829488847,5.5545806884765625,4.320220947265625,0.0166055083125183,218.3797950744629,214.29627197265623,209.3370460510254,218.00617133273656,1,52.30597104583402,0.37423429597672,0.3283290104605455,228.06750303695438,208.6920871119714,19.375415924982974,2.28582763671875
2015-12-16,211.08175659179688,223.7029266357422,225.73731994628903,222.52572631835932,223.07432556152344,12097338,0.0028178996961503,0.0028139368596398,3.2115936279296875,0.62860107421875,0.0164599268599691,218.9615394592285,214.8281851196289,209.4824249267578,218.5487194568324,1,46.867173370764554,0.754876150227858,0.41363843841400805,228.44864361481538,209.47443530364163,18.974208311173754,0.160003662109375
2015-12-17,217.77882385253903,230.8004302978516,232.01193237304688,223.55435180664065,224.02294921875,19369032,0.0317273616793862,0.0312344477373206,8.457580566406222,6.777481079101591,0.0169744722176614,220.0781677246094,215.4910763549805,209.6747205352783,219.71554906073897,0,58.464511913918074,1.6106798763167944,0.6530467259945654,229.62174532529755,210.53459012392122,19.087155201376333,7.428955078125028
2015-12-18,213.9396209716797,226.73165893554688,230.6404266357422,226.2973480224609,229.4517974853516,16016139,-0.0176289591707169,-0.0177862000069649,4.343078613281278,-2.720138549804716,0.017042311632607,220.7313446044922,215.9660723876953,209.84472930908203,220.3837500011969,1,56.63457317754829,1.938251691201856,0.9100877190360235,230.21570123869517,211.2469879702892,18.968713268405963,6.0460357666015625
2015-12-21,213.98275756835932,226.77737426757807,228.35459899902344,225.005859375,225.8173217773437,12331769,0.0002016274756062,0.0002016071515186,3.348739624023437,0.9600524902343466,0.0168927778009378,221.2485145568848,216.3960372924805,210.0162809753418,220.99266659799508,0,57.0467969496502,2.1764547442658397,1.1633611240819868,230.87320478563555,211.623824328134,19.24938045750156,9.154754638671818
2015-12-22,212.94744873046875,225.68017578125,229.177490234375,224.92584228515625,226.9373779296875,11579277,-0.0048382184945552,-0.0048499605627597,4.25164794921875,-1.2572021484375,0.0169283966599674,221.63196334838867,216.73205474853515,210.1668601989746,221.43909604401932,1,52.6168490049334,2.2507523596457304,1.3808393711947355,231.32442814092633,211.939498555851,19.384929585075326,10.60626220703125
2015-12-23,216.5062713623047,229.4517974853516,230.160400390625,226.2973480224609,226.70880126953125,12919467,0.016712241963855,0.0165741291076274,3.863052368164091,2.742996215820341,0.0170173416489481,222.044556427002,217.2564245605469,210.32635414123536,222.2022104670034,0,56.84157717514702,2.5841832499754673,1.621508146950882,232.34317051453442,211.7459423394695,20.597228175064913,20.09246826171878
2015-12-24,215.80528259277344,228.7088928222656,230.22897338867188,227.7374267578125,229.4746551513672,11901877,-0.0032377373863606,-0.0032429901992691,2.491546630859375,-0.7657623291015909,0.0164013211128898,222.1805633544922,217.7739367675781,210.440359954834,222.82189450083789,1,59.440560947207025,2.7567058461986846,1.8485476868004427,232.76633953961547,211.5947871693689,21.17155237024656,11.474868774414006
2015-12-28,217.9298095703125,230.96044921875,231.7261962890625,228.5831756591797,228.72032165527344,12885935,0.009844638608933,0.0097964958617002,3.1430206298828125,2.2401275634765625,0.0163291975786035,222.53886795043945,218.3163647460937,210.58042434692385,223.59699495016287,1,65.99944649487017,3.04006900767493,2.0868519509753405,233.81710077271742,211.26063512816148,22.556465644555942,13.132110595703125
2015-12-29,219.0082550048828,232.10336303710932,232.8576812744141,230.2175445556641,230.96044921875,14913870,0.0049485261317485,0.0049363224200091,2.64013671875,1.1429138183593466,0.0160075344502435,223.0908966064453,218.873193359375,210.7295177459717,224.40712524415773,0,71.14074661154613,3.3186051338553852,2.33320258755135,235.12067624506437,211.06111696782625,24.059559277238122,13.783569335937443
2015-12-30,216.65725708007807,229.6118011474609,232.24050903320312,229.04034423828125,232.01193237304688,8151610,-0.0107347082655157,-0.0107927409290912,3.200164794921875,-2.400131225585966,0.0162648968811652,223.5320617675781,219.3374456787109,210.88363998413087,224.90280866352,1,77.32880401659082,3.300255507798539,2.526613171600788,235.8500222411571,211.21410129399914,24.635920947157956,6.537475585937472
2015-12-31,218.835678100586,231.9204864501953,233.08627319335932,228.37745666503903,229.36036682128903,18483713,0.0100547327759157,0.0100045202521393,4.7088165283203125,2.5601196289062784,0.0161923605896761,223.95093994140623,219.8444430541992,211.0613062286377,225.57115892891764,1,73.3212215430272,3.4324378989089155,2.707778117062414,236.82755346961932,211.0743264131932,25.753227056426113,8.217559814453125
2016-01-01,218.9974822998047,232.0919342041016,232.9033966064453,230.4575653076172,230.8232879638672,5416562,0.0007392523037981,0.0007389791914048,2.445831298828125,1.2686462402344034,0.0161824856979398,224.386962890625,220.30412384033204,211.2434870147705,226.19218514560183,0,72.9580551722851,3.5105602438350445,2.8683345424169397,237.76189445965971,211.01203132159029,26.74986313806943,1.29150390625
2016-01-04,214.6729431152344,227.5088348388672,231.7376251220703,225.5430145263672,229.72608947753903,30170947,-0.0197469135709129,-0.019944489200435,6.194610595703125,-2.2172546386718466,0.0166219172457778,224.7281234741211,220.44950256347656,211.39378044128415,226.31758035448425,1,63.06890955737238,3.1661574565210344,2.927899125237759,238.0535256630867,211.4027212851555,26.650804377931195,0.7771759033203125
2016-01-05,216.7974548339844,229.7603759765625,230.86900329589844,227.89743041992188,228.65174865722656,14946239,0.0098964997965462,0.0098478501532364,2.9715728759765625,1.1086273193359375,0.0162995894770853,225.33501129150392,220.6709994506836,211.5709895324707,226.64546565182505,1,60.2379956587872,3.0398547656892276,2.9502902533280526,238.40091110751945,212.2691114754884,26.13179963203106,2.983001708984432
2016-01-06,222.6317749023437,235.9435577392578,237.3607788085937,228.6746063232422,230.3204040527344,26759864,0.0269114364755655,0.0265556920532376,8.686172485351534,5.623153686523409,0.0167657739709724,226.37849349975585,221.02393188476563,211.7882578277588,227.53099823158053,0,66.0185384867291,3.3995027153017077,3.040132745722784,239.3268385230596,213.4301484764521,25.89669004660749,10.263381958007812
2016-01-07,218.5445098876953,231.6119079589844,234.98350524902344,230.4232788085937,233.3948516845703,19739943,-0.0183588389603768,-0.0185294538651291,4.560226440429716,-1.782943725585909,0.0160427421082085,227.49112243652343,221.28725982666012,211.96700988769533,227.9196563008571,1,51.14480154060955,3.296992690898719,3.091504734757971,237.8465033995803,217.13574147346654,20.710761926113776,2.1601104736328125
2016-01-08,221.24058532714844,234.4691925048828,236.1035614013672,232.4005126953125,233.15484619140625,21313199,0.0123365183210026,0.0122610435752772,3.703048706054688,1.3143463134765625,0.0142489251798186,228.352880859375,221.6662506103516,212.1465619659424,228.54342165362144,1,61.30214980379538,3.4070375336644076,3.1546112945392584,237.955445633704,218.75031608504602,19.205129548657965,5.760299682617216
2016-01-11,226.816146850586,240.3780670166016,242.4810333251953,231.0975952148437,232.2290802001953,29016443,0.0252010699085583,0.0248887591168309,11.383438110351593,8.148986816406278,0.015015463476862,229.48036727905276,222.1785055541992,212.36994483947757,229.67053073581005,0,66.96121015280673,3.9257915734194455,3.308847350315296,239.17473394456,219.78600061354547,19.38873333101452,9.417617797851591
2016-01-12,225.48963928222656,238.9722900390625,243.5325164794922,237.9779510498047,241.1552581787109,23373377,-0.0058481915383818,-0.0058653591763286,5.5545654296875,-2.182968139648409,0.0152028439388546,230.51299209594723,222.67453125,212.58864181518555,230.55641257421505,1,66.44978155383802,4.175342682444722,3.4821464167411813,239.58139245172913,221.44459174016538,18.13680071156375,6.868927001953182
2016-01-13,232.26220703125,246.14979553222656,249.09852600097656,239.372299194336,240.720947265625,71802356,0.0300348860195918,0.0295926715899053,9.726226806640597,5.4288482666015625,0.0157934172899577,231.66676559448243,223.29559173583985,212.8571127319336,232.04149666545425,0,69.05816788575402,4.895842221079363,3.7648855776088177,242.4583066286402,220.87522456032465,21.583082068315548,16.537994384765653
2016-01-14,228.98377990722656,242.67532348632807,247.09841918945312,240.7095184326172,243.1782073974609,27823189,-0.0141152749624917,-0.0142158429408753,6.3889007568359375,-0.5028839111328409,0.0163630738421001,232.61538543701167,223.81653259277343,213.1013538360596,233.0542420769661,1,65.00490489230214,5.127377226649344,4.037383907416923,243.78810101674,221.44266985728345,22.345431159456552,10.754837036132756
2016-01-15,231.4964904785156,245.3383178710937,249.04136657714844,243.57823181152344,244.52685546875,28767318,0.0109734864942527,0.0109137146640395,5.463134765625,0.8114624023437216,0.0151380476915415,233.34227981567383,224.3354162597656,213.3623957824707,234.2241540573592,0,65.3115717359228,5.46278024772792,4.322463175479123,245.83187053486733,220.85268909648033,24.979181438387002,13.246383666992102
2016-01-18,219.32098388671875,232.434799194336,247.77273559570312,230.4347076416016,245.72691345214844,27254669,-0.0525947955815754,-0.0540283951379049,17.338027954101534,-13.292114257812472,0.0191529109388001,233.62743682861327,224.5623992919922,213.57674964904783,234.0537393084998,1,50.28225784444473,4.633965965267748,4.3847637334368486,245.73614474176267,221.51872891546387,24.217415826298804,4.925964355468807
2016-01-19,225.0906219482422,238.5494079589844,239.96661376953125,231.8061981201172,235.21209716796875,21489315,0.0263067698375754,0.0259666980012547,8.160415649414062,3.3373107910156534,0.0199389733408611,234.2160385131836,224.98436401367184,213.8417918395996,234.4818982275936,0,57.169052985156334,4.419576375161,4.391726261781679,246.06439828112195,222.36767874524526,23.696719535876696,8.789031982421903
2016-01-20,216.6680450439453,229.62322998046875,236.56072998046875,226.2973480224609,236.56072998046875,45114225,-0.0374185710829783,-0.0381366149264701,10.26338195800784,-6.9375,0.0218305350171275,234.4131912231445,225.29500854492187,214.06328895568848,234.0191679183436,0,48.33416577281771,3.489181998584286,4.2112174091422006,245.78515853407134,223.04122391221773,22.74393462185361,-6.3203277587890625
2016-01-21,212.2787933349609,224.9715576171875,234.4691925048828,223.25718688964844,232.5948181152344,31768619,-0.0202578474472155,-0.0204658515769492,11.212005615234377,-7.623260498046903,0.0220031074138839,234.18917922973637,225.4403872680664,214.2440982055664,233.1574907468049,1,45.151744543282696,2.349404198798453,3.838854767073451,246.13469750262544,222.24366095684724,23.891036545778206,-6.640350341796903
2016-01-22,216.581771850586,229.53179931640625,231.0975952148437,227.22311401367188,227.22311401367188,23682648,0.0202703032664177,0.0200675953914036,3.874481201171847,2.308685302734375,0.0224860001394026,234.23032455444337,225.63651153564453,214.4362223815918,232.81218680105263,0,51.37786286119312,1.7934220217096595,3.429768218000693,246.10180273254056,222.35884637634618,23.742956356194384,-4.9373931884765625
2016-01-25,216.53863525390625,229.486083984375,232.86911010742188,228.5831756591797,230.86900329589844,13099564,-0.0001991677500345,-0.0001991875865648,4.285934448242188,-1.3829193115234375,0.0223763769507554,234.1566062927246,226.00773071289063,214.6411472320557,232.4954151042262,0,49.807389158761225,1.333738785005579,3.0105623314016703,246.1314397130838,222.1817728723654,23.949666840718407,-10.891983032226591
2016-01-27,215.5464782714844,228.43460083007807,230.86900329589844,227.8860015869141,230.4347076416016,17251028,-0.0045819037740367,-0.0045924328696464,2.9830017089843466,-2.0001068115235228,0.0223651296750698,233.97316818237303,226.31083190917968,214.83144271850583,232.10867088764067,1,44.317593178714596,0.8745098005213663,2.5833518252256096,246.19038266554057,221.75595369920555,24.43442896633502,-10.537689208984432
2016-01-28,219.331771850586,232.4462280273437,233.56629943847656,227.9202880859375,228.811767578125,23074633,0.0175613816063255,0.0174089624181015,5.646011352539063,3.6344604492187216,0.0225813305706404,234.1148895263672,226.68845123291013,215.00402297973636,232.14081918666,1,50.634445083914976,0.8247649332512594,2.2316344468307396,246.18394426843696,222.04583478429743,24.138109484139534,-13.70356750488287
2016-01-29,223.3219757080078,236.67501831054688,237.7265014648437,232.6976776123047,232.91482543945312,19177163,0.0181925528286297,0.0180290484037916,5.028823852539034,3.76019287109375,0.0228277359073056,234.3526161193848,227.1805908203125,215.16437408447263,232.5726476746492,0,51.64311095036761,1.1137313996256353,2.0080538373897188,246.42697753533275,222.2782547034368,24.148722831895952,-6.000305175781193
2016-02-01,222.22198486328125,235.50924682617188,238.1379547119141,234.4234771728516,237.715072631836,9918809,-0.0049256211859477,-0.0049377920404419,3.7144775390625,-2.205825805664091,0.0228697103165523,234.5234817504883,227.7214184570313,215.3083243560791,232.85232378431803,0,46.09747321471595,1.2344415166967053,1.853331373251116,246.55980115386842,222.48716234710815,24.072638806760267,-9.829071044921818
2016-02-02,215.93472290039065,228.84605407714844,236.0807037353516,226.41163635253903,235.50924682617188,14771279,-0.0282927011946223,-0.0287006527875971,9.669067382812557,-6.6631927490234375,0.0233521284941298,234.59034271240236,228.0249771118164,215.3982147216797,232.4707742883971,0,42.51436311294065,0.7834105171386341,1.6393472020286197,246.47651498488244,222.70417043992222,23.77234454496022,-3.588745117187557
2016-02-03,211.6748809814453,224.3315277099609,227.2116851806641,222.8686065673828,225.84017944335932,15691478,-0.0197273507091609,-0.0199245324496552,4.343078613281278,-1.5086517333984375,0.0236657914112639,234.31890029907223,228.1829281616211,215.46421806335448,231.6956079475937,0,33.210205843424475,0.06097773871047707,1.3236733093649913,246.89729673726418,221.74050386088032,25.15679287638386,-14.217880249023494
2016-02-04,209.8739471435547,222.42286682128903,228.811767578125,220.74278259277344,225.84017944335932,18203784,-0.0085082150875359,-0.0085446165710198,8.068984985351562,-3.4173126220703125,0.0227817118527392,233.64286575317385,228.27116149902344,215.5153063964844,230.81248974508847,0,34.03029330987249,-0.657983600051324,0.9273419274817283,247.26376237026565,220.021969136082,27.24179323418366,-7.200363159179716
2016-02-05,209.41018676757807,221.9314117431641,224.4686737060547,219.75987243652344,223.8057861328125,20998404,-0.0022095528447613,-0.0022119975083877,4.70880126953125,-1.874374389648409,0.0224816235206025,233.1588409423828,228.285791015625,215.5656518554688,229.96667279252424,0,30.888403109992765,-1.2529784033185365,0.4912778613216754,247.73791521969952,218.57976666506613,29.158148554633385,-3.040145874023409
2016-02-08,207.2856903076172,219.67987060546875,225.1087188720703,218.97125244140625,221.9771270751953,12078110,-0.0101452116219626,-0.0101970250178537,6.137466430664063,-2.2972564697265625,0.022294113939661,232.4193748474121,228.1596133422852,215.65182777404783,228.986977346138,0,37.39269400745479,-1.8844735860555204,0.0161275718462362,248.1716619009802,216.66708779384402,31.504574107136193,-9.8519287109375
2016-02-09,206.5199737548828,218.868392944336,221.45138549804688,217.15402221679688,217.81690979003903,19603494,-0.0036939099558654,-0.0037007492890285,4.29736328125,1.0514831542969318,0.0212827302089964,231.34389114379883,228.06109405517577,215.74446113586427,228.02330264120448,1,28.268550284183746,-2.4224925473665735,-0.47159645199632577,247.7325529869555,214.95522930064215,32.777323686313366,-10.617691040039006
2016-02-10,207.6307678222656,220.04559326171875,222.41143798828125,216.84542846679688,217.5426177978516,16883350,0.0053785761459042,0.0053641632626544,5.566009521484375,2.502975463867159,0.0213919344582905,230.39755630493164,228.0407501220703,215.83920883178712,227.2635207955392,0,37.24116650798078,-2.7225029043020186,-0.9217777424574645,247.11402910448348,213.6810835053798,33.432945599103675,-8.389007568359318
2016-02-11,199.41310119628903,211.33657836914065,220.7999267578125,209.2678985595703,220.09130859375,17114833,-0.0395782290546474,-0.0403827462691522,11.532028198242188,-8.754730224609347,0.0212430491018161,228.65689544677736,227.85171173095705,215.89349731445316,225.74666913588217,0,33.608138569051206,-3.621264310376745,-1.4616750560413205,245.71365538657716,211.60013550697755,34.11351987959961,-21.10964965820304
2016-02-12,195.53073120117188,207.2220764160156,213.4738311767578,203.0047149658203,213.4738311767578,29319458,-0.0194689531971993,-0.0196609695912494,10.4691162109375,-6.251754760742216,0.0213657866220661,226.8842330932617,227.5252947998047,215.92509895324707,223.9824222101806,1,22.888874219536888,-4.6123765158369565,-2.0918153480004475,245.13408119125285,208.63438499527058,36.49969619598227,-29.45294189453128
2016-02-15,204.2013702392578,216.4111175537109,217.4626007080078,209.83935546875,209.83935546875,19283523,0.0443439294529968,0.0433888695508196,7.623245239257812,6.571762084960909,0.0240328991791751,225.43787307739257,227.3860876464844,216.00676025390624,223.2613455762311,0,36.99998755952085,-4.6032973095200305,-2.5941117403043643,242.0404365909688,208.83530956381634,33.20512702715246,-19.098129272460966
2016-02-16,200.707260131836,212.7080841064453,218.9826812744141,211.8966064453125,217.40545654296875,13024856,-0.017111105423438,-0.0172591921033946,7.086074829101591,-4.6973724365234375,0.0215966002005238,224.45153732299804,227.2265368652344,216.0814498138428,222.25627305529912,1,35.14680217266931,-4.8391234221929835,-3.0431140766820883,241.63750274192128,207.2655719040748,34.37193083784649,-16.137969970703125
2016-02-17,205.463119506836,217.7483367919922,218.85696411132807,209.4736175537109,213.7481231689453,15442221,0.0236956329455939,0.02341924898313,9.38334655761716,4.000213623046875,0.0214095344803688,223.41148376464844,227.2290512084961,216.19871299743653,221.82694579212705,0,36.382888067637104,-4.566669325614555,-3.3478251264685817,239.48694003458905,207.33602749470782,32.15091253988123,-6.583190917968722
2016-02-18,202.7670440673828,214.8910522460937,221.42852783203125,213.953857421875,220.1141662597656,14433087,-0.0131219580732225,-0.013208811593926,7.47467041015625,-5.223114013671875,0.0200815553679315,222.67487487792968,227.2253939819336,216.2875747680664,221.16638450202865,1,29.291608862678544,-4.529097853886981,-3.584079671952262,238.90127641197893,206.44847334388044,32.45280306809849,-7.531814575195341
2016-02-19,203.6837310791016,215.86251831054688,217.7826232910156,214.262435913086,214.86819458007807,10235503,0.0045207376216884,0.0045105497801992,3.5201873779296307,0.9943237304688068,0.0197297977037296,222.21942291259765,227.35545776367184,216.3486064147949,220.6612543885542,1,31.254069290036284,-4.3705519964929636,-3.7413741368604025,238.68400197494776,205.75484385024754,32.92915812470022,-6.068893432617216
2016-02-22,207.55528259277344,219.9655914306641,221.33709716796875,215.8053741455078,215.8053741455078,12770834,0.0190078071553598,0.0188294157964782,5.5317230224609375,4.160217285156278,0.0196570841557355,221.74111251831056,227.4100891113281,216.42878196716308,220.59500077351703,0,41.091480737674836,-3.869217620046726,-3.766942833497667,237.8635030853979,205.61872195122322,32.24478113417467,0.2857208251953409
2016-02-23,204.8268585205078,217.0740203857422,221.0856475830078,215.49679565429688,220.14845275878903,18989787,-0.0131455607493654,-0.0132327283874824,5.5888519287109375,-3.0744323730468466,0.0198092082936284,221.1205093383789,227.39500274658204,216.50810035705567,220.25966930801465,1,42.474521521031846,-3.6630072646476037,-3.7461557197276547,236.94034178418804,205.30067689256975,31.63966489161828,-1.7943725585938068
2016-02-24,205.4739227294922,217.759765625,219.1083984375,215.32534790039065,215.98825073242188,15186204,0.0031590387372899,0.0031540594581525,3.7830505371093466,1.771514892578125,0.0198438444139362,220.586767578125,227.38380218505856,216.60170516967773,220.0215832429656,0,45.03890131504402,-3.4049994484294928,-3.6779244654680228,236.08460971681134,205.08892543943867,30.995684277372675,-2.28582763671875
2016-02-25,203.6297607421875,215.8053741455078,218.6512451171875,215.0624847412109,218.11407470703125,24826958,-0.0089749889006485,-0.0090155067270848,3.588760375976591,-2.308700561523437,0.0193333391440018,219.7547248840332,227.2384231567383,216.66387977600095,219.6200395193982,1,43.679231499744304,-3.319959032965329,-3.6063313789674845,234.33112106816276,205.17832869990366,29.1527923682591,4.468795776367159
2016-02-26,204.97781372070312,217.2340240478516,219.1541290283203,215.85108947753903,217.8397674560547,8349402,0.0066200849167941,0.0065982683865653,3.3030395507812784,-0.6057434082030966,0.0188152163868784,218.78267517089844,227.10904510498048,216.7260543823242,219.3927999506795,1,47.43281295895253,-3.1015312618823714,-3.5053713555504618,231.0120512562401,206.55329908555677,24.45875217068334,10.011947631835994
2016-02-29,208.49349975585932,220.95993041992188,227.3488311767578,213.7252655029297,217.451171875,31032353,0.0171515782962687,0.0170061504994931,13.623565673828123,3.508758544921875,0.0194032074964312,218.05520935058595,226.91223510742188,216.83800300598145,219.5420504715597,1,52.06873455101069,-2.5978300068586577,-3.3238630858121008,227.51177930858915,208.5986393925827,18.913139916006457,4.548812866210966
2016-03-01,211.65333557128903,224.3086700439453,225.16586303710932,220.5027618408203,220.51419067382807,16453192,0.0151554158152535,0.015041719802035,4.663101196289034,3.794479370117244,0.0188472421778616,217.82834014892575,226.86377532958983,216.94795150756835,219.9960142403584,1,54.04292561456781,-1.9064514466546711,-3.040380757980615,226.36816568699047,209.28851461086109,17.07965107612938,11.6005859375
2016-03-02,216.01022338867188,228.92605590820312,229.8975372314453,225.6687469482422,226.96023559570312,20105967,0.0205849638507205,0.0203759568826529,4.228790283203125,1.9658203125,0.0188757704110954,218.05806655883788,226.90674896240236,217.08887306213376,220.84649439920076,1,68.08461904361468,-0.9747086716064075,-2.627246340705774,227.53072314391423,208.58540997376153,18.9453131701527,11.177719116210938
2016-03-03,218.458251953125,231.52047729492188,232.6976776123047,228.01171875,230.86900329589844,15880459,0.0113330104623787,0.0112692730054232,4.685958862304688,0.6514739990234375,0.0188610133341029,218.51294708251956,227.02355499267577,217.24762413024905,221.8630641987932,0,75.78847882922679,-0.02664058997441998,-2.107125190559503,229.60367344930376,207.4222207157353,22.18145273356845,16.629425048828182
2016-03-04,217.06707763671875,230.04611206054688,232.01193237304688,229.3832244873047,231.7833404541016,8987660,-0.0063681850158631,-0.0063885484039782,2.6287078857421875,-1.737228393554716,0.0189346746726563,218.91868209838867,227.03544128417968,217.3788880157471,222.6424020903888,1,67.30492374727666,0.5988382084477735,-1.565932510758048,231.07819714750462,206.75916704927272,24.319030098231906,14.18359375
